genus_taxid,genus_name,n_samples_present,pct_samples_present
1982355,Pamexvirus,1,0.2288
2948813,Mahstovirus,1,0.2288
1291539,Candidatus Methanomethylophilus,1,0.2288
2483661,Rothia phage Spartoi,1,0.2288
447909,Geobacillus virus E2,1,0.2288
2560128,Eneladusvirus,1,0.2288
74968,Ferroplasma,1,0.2288
2732683,Ghunavirus,1,0.2288
2219109,Botrytis cinerea hypovirus 1 satellite-like RNA,1,0.2288
1400133,Allobacillus,1,0.2288
164450,Vulcanisaeta,1,0.2288
2492466,Streptococcus phage CHPC1198,1,0.2288
1887657,Rhodococcus phage ChewyVIII,1,0.2288
12329,Tenuivirus,1,0.2288
1923486,Wenling crustacean virus 3,1,0.2288
2948671,Dabirmavirus,1,0.2288
1980921,Mieseafarmvirus,1,0.2288
1911556,Sediminispirochaeta,1,0.2288
1923743,Wuhan nido-like virus 1,1,0.2288
12059,Enterovirus,1,0.2288
559173,Fructobacillus,1,0.2288
112252,Fungi incertae sedis,1,0.2288
1607807,Candidatus Methanoplasma,1,0.2288
2946830,Birpovirus,1,0.2288
2560197,Otagovirus,1,0.2288
2842586,Cbunavirus,1,0.2288
1649499,Swingsia,1,0.2288
10265,Capripoxvirus,1,0.2288
109981,Diachasmimorpha longicaudata entomopoxvirus,1,0.2288
1857323,Tospovirus kiwifruit/YXW/2014,1,0.2288
2501970,Shaspivirus,1,0.2288
1513295,Nyavirus,1,0.2288
2508224,Alphamononivirus,1,0.2288
1513308,Velarivirus,1,0.2288
2022856,Blunervirus,1,0.2288
675066,Sclerodarnavirus,1,0.2288
11014,Chrysovirus,1,0.2288
1923144,Hubei picorna-like virus 61,1,0.2288
2025595,Abisko virus,1,0.2288
103371,Rhizobium phage RL2RES,1,0.2288
1623308,Wbetavirus,1,0.2288
2842972,Pokkenvirus,1,0.2288
2169534,Limestonevirus,1,0.2288
2948924,Thetapolyomavirus,1,0.2288
1506574,Protoparvovirus,1,0.2288
39725,Circovirus,1,0.2288
68887,Torque teno virus,1,0.2288
6033,Encephalitozoon,1,0.2288
586132,Nematocida,1,0.2288
5873,Theileria,1,0.2288
1470208,Paratrypanosoma,1,0.2288
351195,Salimicrobium,1,0.2288
274493,Chlorobium/Pelodictyon group,1,0.2288
412592,Thermosulfidibacter,1,0.2288
190818,Geoglobus,1,0.2288
2276,Pyrobaculum,1,0.2288
2943003,Cenphatecvirus,1,0.2288
2843470,Vedamuthuvirus,1,0.2288
1857846,Twortvirus,1,0.2288
2842881,Mooreparkvirus,1,0.2288
2948756,Hatrivirus,1,0.2288
2560206,Pollyceevirus,1,0.2288
1914852,Vequintavirus,1,0.2288
680114,Bixzunavirus,1,0.2288
929832,Cyanophage P-RSM6,1,0.2288
140052,Betaretrovirus,1,0.2288
1985367,Gemykrogvirus,1,0.2288
409304,Candidatus Ishikawaella,1,0.2288
2841677,Candidatus Pseudothioglobus,1,0.2288
1235284,Isorropodon fossajaponicum endosymbiont JTNG4,1,0.2288
1884449,Salipaludibacillus,1,0.2288
939,Hydrogenobacter,1,0.2288
230355,Methanolacinia,1,0.2288
54247,Hyperthermus,1,0.2288
2842693,Gammanudivirus,1,0.2288
11305,Cytorhabdovirus,1,0.2288
32613,Ephemerovirus,1,0.2288
2560155,Jeilongvirus,1,0.2288
2946790,Alphafusarivirus,1,0.2288
39749,Hypovirus,1,0.2288
12258,Comovirus,1,0.2288
675073,Torradovirus,1,0.2288
186886,Pomovirus,1,0.2288
2560252,Wamavirus,1,0.2288
1922353,Beihai astro-like virus,1,0.2288
1985329,Moonvirus,1,0.2288
2843406,Kungbxnavirus,1,0.2288
498374,Candidatus Nitrosocaldus,1,0.2288
12300,Bromovirus,1,0.2288
1335638,Preplasmiviricota sp. Gezel-14T,1,0.2288
2843442,Radostvirus,1,0.2288
934799,Taupapillomavirus,1,0.2288
2961256,unclassified Straboviridae,1,0.2288
11040,Rubivirus,1,0.2288
704093,Anaerobacillus,1,0.2288
2804231,Lederbergia,1,0.2288
157226,Jeotgalibacillus,1,0.2288
2733202,Quhwahvirus,1,0.2288
2948877,Quesadillavirus,1,0.2288
2733189,Luckytenvirus,1,0.2288
1408895,Dill cryptic virus 1,1,0.2288
680287,Rosenblumvirus,1,0.2288
764562,Brochothrix phage BL3,1,0.2288
1448276,Streptococcus phage IC1,1,0.2288
2948854,Pamirivirus,1,0.2288
40121,Erythroparvovirus,1,0.2288
1076625,Candidatus Steffania,1,0.2288
2303528,Thermoleptolyngbya,1,0.2288
2953860,Candidatus Arcticimaribacter,1,0.2288
200414,Caldisphaera,1,0.2288
2490204,Candidatus Mancarchaeum,1,0.2288
1027232,Groundnut ringspot and Tomato chlorotic spot virus reassortant,1,0.2288
2843144,Xinspivirus,1,0.2288
2973795,Chalcocoris rutilans mononega-like virus 2,1,0.2288
348449,Raphanus sativus cryptic virus 1,1,0.2288
2219049,Husavirus,1,0.2288
3044782,Orthoflavivirus,1,0.2288
2029293,Squirrelpox virus Berlin_2015,1,0.2288
10260,Avipoxvirus,1,0.2288
2733297,Oryzopoxvirus,1,0.2288
1911439,Corey virus,1,0.2288
1736634,Torulaspora delbrueckii dsRNA Mbarr-1 killer virus,1,0.2288
2732969,Baoshanvirus,1,0.2288
1560342,Acinetobacter phage YMC13/03/R2096,1,0.2288
2560202,Phimunavirus,1,0.2288
2054179,Rhinolophus gammaherpesvirus 1,1,0.2288
548687,Macavirus,1,0.2288
936057,Rhopapillomavirus,1,0.2288
2175117,Rhynchobatus djiddensis adomavirus 1,1,0.2288
6038,Vairimorpha,1,0.2288
1513230,Aurivirus,1,0.2288
59753,Alcanivorax,1,0.2288
2881427,Parasynechococcus,1,0.2288
75905,Thermocrinis,1,0.2288
475087,Methanosphaerula,1,0.2288
2319,Methanopyrus,1,0.2288
114416,Lactococcus phage ul36,1,0.2288
35241,Lactococcus phage Tuc2009,1,0.2288
1871690,Lactococcus phage 98201,1,0.2288
2419643,Streptococcus phage SW22,1,0.2288
2948796,Laminvirus,1,0.2288
2948738,Hagravirus,1,0.2288
2733097,Brigitvirus,1,0.2288
2733140,Wellingtonvirus,1,0.2288
2560165,Lacusarxvirus,1,0.2288
2843365,Chopinvirus,1,0.2288
2943008,Gwanakrovirus,1,0.2288
2948712,Foxunavirus,1,0.2288
2843449,Sandinevirus,1,0.2288
1610872,Staphylococcus phage IME-SA4,1,0.2288
2781608,Synechococcus phage S-SRM01,1,0.2288
2733147,Ryyoungvirus,1,0.2288
2932867,Serratia phage vB_SmaM-Otaku,1,0.2288
12174,Capillovirus,1,0.2288
1923255,Hubei tombus-like virus 1,1,0.2288
1911605,Betapleolipovirus,1,0.2288
2732061,Christensenvirus,1,0.2288
1920866,Rogunavirus,1,0.2288
2732051,Vilniusvirus,1,0.2288
2560148,Iapetusvirus,1,0.2288
2948772,Jujuvirus,1,0.2288
69655,Sulfurisphaera,1,0.2288
12051,Marafivirus,1,0.2288
1041883,Big Sioux River virus,1,0.2288
759124,Bhendi yellow vein mosaic alphasatellite,1,0.2288
2069320,Capsicum annuum amalgavirus 1,1,0.2288
2731671,Pettyvirus,1,0.2288
12160,Closterovirus,1,0.2288
2560135,Galunavirus,1,0.2288
2733193,Maxrubnervirus,1,0.2288
1921122,Nonanavirus,1,0.2288
2560239,Tijeunavirus,1,0.2288
1982880,Likavirus,1,0.2288
2794998,Maridesulfovibrio,1,0.2288
925984,Erwinia phage phiEt88,1,0.2288
2686311,Sphingomonas phage Eidolon,1,0.2288
1357714,Caulobacter phage Cr30,1,0.2288
2560124,Efquatrovirus,1,0.2288
2560132,Fipvunavirus,1,0.2288
1983734,Fishburnevirus,1,0.2288
2169658,Wizardvirus,1,0.2288
1985365,Gemyduguivirus,1,0.2288
2948952,Whopevirus,1,0.2288
2894788,Bacillus phage vB_BanS_Nate,1,0.2288
2732970,Harbinvirus,1,0.2288
77521,Haemoproteus,1,0.2288
646413,Streptococcus phage 5093,1,0.2288
2733133,Tamkungvirus,1,0.2288
2560087,Alphachrysovirus,1,0.2288
2664261,Leptodesmis,1,0.2288
2733222,Zetavirus,1,0.2288
