genus_taxid,genus_name,n_samples_present,pct_samples_present,reads_log_mean,reads_log_sd,kmers_log_mean,kmers_log_sd,cov_log_mean,cov_log_sd,reads_p50,reads_p90,reads_p95,reads_p99,reads_max,kmers_min,kmers_p25,kmers_p50,kmers_p75,kmers_p95,kmers_max,dup_min,dup_p25,dup_p50,dup_p75,dup_p95,dup_max,cov_min,cov_p25,cov_p50,cov_p75,cov_p95,cov_max,adj_kmers_log_mean,adj_kmers_log_sd
2834759,Flocculibacter,4,0.9153,0.0038,0.0447,0.0057,0.0648,-8.9735,0.278,0.0,0.0,0.0,0.0,5,0,0.0,0.0,0.0,0.0,11,1.0,1.547,1.865,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.839e-06,0.0051,0.0577
393005,Tamlana,4,0.9153,0.0044,0.0506,0.0079,0.0869,-8.971,0.3036,0.0,0.0,0.0,0.0,6,0,0.0,0.0,0.0,0.0,19,1.0,1.124,1.208,1.26,1.283,1.2883333333333333,0.0,0.0,0.0,0.0,0.0,3.37e-06,0.0075,0.0833
2357,Desulfomonile,4,0.9153,0.0057,0.0749,0.0103,0.1171,-8.9704,0.314,0.0,0.0,0.0,0.0,26,0,0.0,0.0,0.0,0.0,37,1.0,1.0,1.1,2.67,6.198,7.08,0.0,0.0,0.0,0.0,0.0,5.85e-06,0.0093,0.1046
545865,Calditerrivibrio,4,0.9153,0.0085,0.1007,0.0118,0.1381,-8.9643,0.3778,0.0,0.0,0.0,0.0,32,0,0.0,0.0,0.0,0.0,191,1.51,1.877,2.125,5.638,13.767,15.8,0.0,0.0,0.0,0.0,0.0,8.811e-05,0.0098,0.1213
395331,Methanoregula,4,0.9153,0.0032,0.0337,0.0055,0.061,-8.9724,0.2894,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,6,1.0,1.6,2.4,7.5,18.3,21.0,0.0,0.0,0.0,0.0,0.0,2.373e-06,0.0041,0.0475
28236,Petrotoga,4,0.9153,0.0053,0.0713,0.0057,0.0643,-8.9711,0.3023,0.0,0.0,0.0,0.0,24,0,0.0,0.0,0.0,0.0,9,1.0,1.0,1.5,5.475,13.815,15.9,0.0,0.0,0.0,0.0,0.0,4.26e-06,0.0044,0.0467
261825,Agarivorans,4,0.9153,0.0071,0.0845,0.0104,0.1296,-8.97,0.3216,0.0,0.0,0.0,0.0,23,0,0.0,0.0,0.0,0.0,75,1.395,1.849,2.0,2.114,2.388,2.4569565217391305,0.0,0.0,0.0,0.0,0.0,1.164e-05,0.0095,0.1213
2848171,Cognaticolwellia,4,0.9153,0.0049,0.0575,0.0085,0.0935,-8.9702,0.3127,0.0,0.0,0.0,0.0,8,0,0.0,0.0,0.0,0.0,21,1.0,1.112,1.24,1.795,2.911,3.19,0.0,0.0,0.0,0.0,0.0,5.398e-06,0.0077,0.0846
1755829,Ichthyobacterium,4,0.9153,0.0032,0.0337,0.0085,0.0926,-8.9669,0.3459,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,18,1.0,1.165,4.8,12.785,23.357,26.0,0.0,0.0,0.0,0.0,0.0,1.031e-05,0.0063,0.0721
1091,Chlorobium,4,0.9153,0.0041,0.0452,0.0089,0.1001,-8.9686,0.3312,0.0,0.0,0.0,0.0,4,0,0.0,0.0,0.0,0.0,17,1.0,1.0,1.5,2.087,2.297,2.35,0.0,0.0,0.0,0.0,0.0,6.443e-06,0.0084,0.095
1729679,Faecalibaculum,4,0.9153,0.0032,0.0337,0.007,0.0786,-8.9699,0.3151,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,18,1.0,1.0,1.055,2.77,6.754,7.75,0.0,0.0,0.0,0.0,0.0,7.609e-06,0.0062,0.0727
256846,Lentisphaera,4,0.9153,0.0032,0.0337,0.008,0.0906,-8.9721,0.2939,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,18,1.0,1.0,6.0,12.45,15.93,16.8,0.0,0.0,0.0,0.0,0.0,3.404e-06,0.0063,0.0743
182899,Persephonella,4,0.9153,0.0048,0.0535,0.0122,0.1279,-8.9633,0.3829,0.0,0.0,0.0,0.0,6,0,0.0,0.0,0.0,0.0,32,1.0,1.285,2.75,4.252,4.571,4.65,0.0,0.0,0.0,0.0,0.0,1.623e-05,0.0106,0.1107
411566,Candidatus Midichloria,4,0.9153,0.0043,0.0454,0.0102,0.1114,-8.9633,0.3846,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,36,1.0,1.0,1.375,4.862,12.332,14.2,0.0,0.0,0.0,0.0,0.0,3.233e-05,0.0088,0.0999
10491,Chloriridovirus,4,0.9153,0.0038,0.0447,0.0049,0.0557,-8.9604,0.4143,0.0,0.0,0.0,0.0,5,0,0.0,0.0,0.0,0.0,7,1.0,1.375,1.535,1.802,2.36,2.5,0.0,0.0,0.0,0.0,0.0,0.0001139,0.0049,0.0557
2202565,Genomoviridae sp.,4,0.9153,0.0036,0.038,0.0043,0.0454,-8.9607,0.4097,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,3,1.0,1.375,1.75,2.5,3.7,4.0,0.0,0.0,0.0,0.0,0.0,3.17e-05,0.0043,0.0454
2005380,Mariniblastus,4,0.9153,0.0034,0.038,0.0086,0.0908,-8.9719,0.2932,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,12,1.0,1.75,2.0,2.25,2.85,3.0,0.0,0.0,0.0,0.0,0.0,1.85e-06,0.0076,0.0817
59740,Persicobacter,4,0.9153,0.007,0.0809,0.0102,0.1159,-8.9714,0.3039,0.0,0.0,0.0,0.0,13,0,0.0,0.0,0.0,0.0,37,1.0,1.0,1.73,3.135,4.755,5.16,0.0,0.0,0.0,0.0,0.0,4.743e-06,0.009,0.1012
2303321,Superficieibacter,4,0.9153,0.0058,0.0755,0.008,0.0897,-8.971,0.3042,0.0,0.0,0.0,0.0,27,0,0.0,0.0,0.0,0.0,25,1.0,1.0,2.5,4.6,6.04,6.4,0.0,0.0,0.0,0.0,0.0,5.974e-06,0.0067,0.075
2675791,Enterobacteriaceae endosymbiont of Macroplea mutica,4,0.9153,0.0032,0.0337,0.0073,0.0806,-8.963,0.3863,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,15,1.0,1.0,1.2,3.975,10.155,11.7,0.0,0.0,0.0,0.0,0.0,3.266e-05,0.0064,0.074
1745211,Chania,4,0.9153,0.0028,0.0287,0.0052,0.0604,-8.9755,0.2582,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,7,1.0,1.0,1.5,3.465,6.981,7.86,0.0,0.0,0.0,0.0,0.0,1.375e-06,0.0041,0.0454
33073,Zymobacter,4,0.9153,0.0053,0.0638,0.0067,0.0774,-8.9713,0.302,0.0,0.0,0.0,0.0,12,0,0.0,0.0,0.0,0.0,17,1.0,1.0,1.6,3.283,5.88,6.53,0.0,0.0,0.0,0.0,0.0,5.822e-06,0.0056,0.0612
515417,Amphritea,4,0.9153,0.0054,0.0618,0.0071,0.0802,-8.9722,0.293,0.0,0.0,0.0,0.0,9,0,0.0,0.0,0.0,0.0,11,1.1,1.295,1.68,2.875,4.975,5.5,0.0,0.0,0.0,0.0,0.0,2.921e-06,0.0062,0.0727
1649317,Frederiksenia,4,0.9153,0.007,0.0788,0.0136,0.1525,-8.962,0.4004,0.0,0.0,0.0,0.0,12,0,0.0,0.0,0.0,0.0,276,1.03,1.105,1.565,3.11,5.774,6.44,0.0,0.0,0.0,0.0,0.0,0.0001369,0.0124,0.144
2802288,Dongshaea,4,0.9153,0.0061,0.0809,0.0083,0.0907,-8.9712,0.3013,0.0,0.0,0.0,0.0,36,0,0.0,0.0,0.0,0.0,16,1.0,1.75,2.0,4.975,12.115,13.9,0.0,0.0,0.0,0.0,0.0,3.268e-06,0.0066,0.0719
1524249,Pseudohongiella,4,0.9153,0.0063,0.076,0.0083,0.0923,-8.9698,0.3169,0.0,0.0,0.0,0.0,22,0,0.0,0.0,0.0,0.0,27,1.0,1.3,2.2,3.39,4.326,4.56,0.0,0.0,0.0,0.0,0.0,8.155e-06,0.0071,0.0788
1647175,Aestuariispira,4,0.9153,0.0083,0.0979,0.0124,0.1306,-8.9662,0.3532,0.0,0.0,0.0,0.0,53,0,0.0,0.0,0.0,0.0,47,1.6,1.93,7.07,12.725,14.225,14.6,0.0,0.0,0.0,0.0,0.0,1.1e-05,0.0094,0.0995
2767318,Boudabousia,4,0.9153,0.0058,0.0705,0.0128,0.141,-8.9631,0.3877,0.0,0.0,0.0,0.0,16,0,0.0,0.0,0.0,0.0,164,1.0,1.022,1.605,4.985,11.717,13.4,0.0,0.0,0.0,0.0,0.0,7.575e-05,0.0113,0.1298
1926677,Raoultibacter,4,0.9153,0.0058,0.0762,0.0082,0.0905,-8.9705,0.3094,0.0,0.0,0.0,0.0,28,0,0.0,0.0,0.0,0.0,20,1.0,1.0,1.5,4.5,10.5,12.0,0.0,0.0,0.0,0.0,0.0,5.07e-06,0.0069,0.0748
84108,Slackia,4,0.9153,0.0047,0.0601,0.0088,0.0941,-8.9688,0.3258,0.0,0.0,0.0,0.0,13,0,0.0,0.0,0.0,0.0,18,1.0,1.502,1.96,9.312,26.262,30.5,0.0,0.0,0.0,0.0,0.0,5.793e-06,0.0068,0.0758
2767884,Lapidilactobacillus,4,0.9153,0.0052,0.0593,0.0096,0.1078,-8.9661,0.3568,0.0,0.0,0.0,0.0,9,0,0.0,0.0,0.0,0.0,21,1.0,1.045,1.27,3.242,7.472,8.53,0.0,0.0,0.0,0.0,0.0,1.18e-05,0.0084,0.0952
2978367,Nicoliella,4,0.9153,0.0044,0.0506,0.0081,0.092,-8.9683,0.334,0.0,0.0,0.0,0.0,6,0,0.0,0.0,0.0,0.0,22,1.0,1.578,1.885,3.205,6.097,6.82,0.0,0.0,0.0,0.0,0.0,1.092e-05,0.0068,0.0787
1769710,Sellimonas,4,0.9153,0.0047,0.0601,0.0081,0.0926,-8.97,0.3166,0.0,0.0,0.0,0.0,13,0,0.0,0.0,0.0,0.0,21,1.0,1.0,1.0,3.95,11.03,12.8,0.0,0.0,0.0,0.0,0.0,6.829e-06,0.0069,0.0778
79206,Desulfosporosinus,4,0.9153,0.0044,0.0538,0.0061,0.0654,-8.974,0.2719,0.0,0.0,0.0,0.0,9,0,0.0,0.0,0.0,0.0,6,1.0,1.0,1.0,3.375,9.075,10.5,0.0,0.0,0.0,0.0,0.0,1.267e-06,0.0052,0.056
2838170,Alkalicella,4,0.9153,0.0064,0.0706,0.009,0.0943,-8.969,0.3233,0.0,0.0,0.0,0.0,12,0,0.0,0.0,0.0,0.0,14,1.0,1.105,1.89,2.98,3.796,4.0,0.0,0.0,0.0,0.0,0.0,4.009e-06,0.0079,0.0839
698776,Cellulosilyticum,4,0.9153,0.0049,0.0599,0.0068,0.0772,-8.9696,0.3187,0.0,0.0,0.0,0.0,11,0,0.0,0.0,0.0,0.0,11,1.0,1.75,3.365,5.548,7.509,8.0,0.0,0.0,0.0,0.0,0.0,5.485e-06,0.0053,0.0634
129957,Carboxydothermus,4,0.9153,0.0034,0.038,0.0074,0.0826,-8.9695,0.32,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,9,1.0,1.833,2.555,4.5,8.1,9.0,0.0,0.0,0.0,0.0,0.0,3.822e-06,0.006,0.0683
28186,Acetohalobium,4,0.9153,0.0034,0.038,0.0069,0.0793,-8.9702,0.3133,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,17,1.0,1.75,2.125,2.968,4.689,5.12,0.0,0.0,0.0,0.0,0.0,7.14e-06,0.0056,0.0623
2807497,Natranaerofaba,4,0.9153,0.0034,0.038,0.0097,0.1075,-8.968,0.3359,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,32,1.0,1.42,1.615,3.17,6.77,7.669999999999999,0.0,0.0,0.0,0.0,0.0,1.004e-05,0.0084,0.0927
2173039,Arcticibacterium,4,0.9153,0.0063,0.0725,0.0097,0.1047,-8.9699,0.3149,0.0,0.0,0.0,0.0,14,0,0.0,0.0,0.0,0.0,32,1.0,1.188,3.225,6.975,11.235,12.3,0.0,0.0,0.0,0.0,0.0,6.009e-06,0.008,0.0905
1522128,Catalinimonas,4,0.9153,0.0048,0.0556,0.0055,0.059,-8.9761,0.2501,0.0,0.0,0.0,0.0,7,0,0.0,0.0,0.0,0.0,6,1.0,1.0,3.0,8.75,17.75,20.0,0.0,0.0,0.0,0.0,0.0,8.5e-07,0.0042,0.0493
2975260,Parvicella,4,0.9153,0.0056,0.0629,0.0096,0.1032,-8.9688,0.326,0.0,0.0,0.0,0.0,7,0,0.0,0.0,0.0,0.0,27,1.0,1.893,4.595,7.433,8.47,8.73,0.0,0.0,0.0,0.0,0.0,6.847e-06,0.0076,0.0844
134550,Candidatus Xiphinematobacter,4,0.9153,0.0089,0.0954,0.0141,0.1496,-8.9582,0.436,0.0,0.0,0.0,0.0,18,0,0.0,0.0,0.0,0.0,99,1.02,1.185,1.715,4.668,10.613,12.1,0.0,0.0,0.0,0.0,0.0,0.0001084,0.0125,0.1369
427922,Desulfurivibrio,4,0.9153,0.0055,0.066,0.0068,0.0833,-8.9717,0.3003,0.0,0.0,0.0,0.0,12,0,0.0,0.0,0.0,0.0,24,1.0,1.0,1.73,3.282,5.256,5.75,0.0,0.0,0.0,0.0,0.0,7.968e-06,0.0056,0.0685
2886823,Desulfosediminicola,4,0.9153,0.0048,0.0556,0.0085,0.0904,-8.9718,0.2948,0.0,0.0,0.0,0.0,7,0,0.0,0.0,0.0,0.0,12,1.0,2.5,3.5,5.95,10.63,11.8,0.0,0.0,0.0,0.0,0.0,1.809e-06,0.0065,0.0717
29526,Syntrophobacter,4,0.9153,0.0064,0.0842,0.0145,0.153,-8.9645,0.3712,0.0,0.0,0.0,0.0,39,0,0.0,0.0,0.0,0.0,83,1.06,1.435,4.705,8.137,8.827,9.0,0.0,0.0,0.0,0.0,0.0,1.719e-05,0.0123,0.1334
60892,Desulfobacca,4,0.9153,0.0073,0.0885,0.0091,0.0983,-8.9687,0.3274,0.0,0.0,0.0,0.0,37,0,0.0,0.0,0.0,0.0,22,1.0,1.172,1.28,5.023,13.884,16.1,0.0,0.0,0.0,0.0,0.0,6.807e-06,0.0076,0.0843
2811506,Dissulfurispira,4,0.9153,0.0072,0.0869,0.0087,0.0982,-8.9681,0.3358,0.0,0.0,0.0,0.0,37,0,0.0,0.0,0.0,0.0,22,1.38,1.627,4.855,12.5,23.3,26.0,0.0,0.0,0.0,0.0,0.0,9.524e-06,0.0064,0.0752
84404,Hippea,4,0.9153,0.0076,0.1191,0.0095,0.1008,-8.9655,0.3605,0.0,0.0,0.0,0.0,273,0,0.0,0.0,0.0,0.0,24,1.0,1.218,1.48,75.252,251.85,296.0,0.0,0.0,0.0,0.0,0.0,1.477e-05,0.0076,0.0898
13,Dictyoglomus,4,0.9153,0.0032,0.0337,0.0043,0.0454,-8.973,0.2818,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.097e-06,0.0043,0.0454
2842588,Ceceduovirus,4,0.9153,0.0083,0.0931,0.0099,0.1029,-8.956,0.4585,0.0,0.0,0.0,0.0,33,0,0.0,0.0,0.0,0.0,11,2.36,2.772,3.0,10.043,26.728,30.9,0.0,0.0,0.0,0.0,0.0,6.435e-05,0.0099,0.1029
2732062,Guelphvirus,4,0.9153,0.0067,0.0774,0.0095,0.107,-8.9506,0.5176,0.0,0.0,0.0,0.0,17,0,0.0,0.0,0.0,0.0,25,1.0,1.09,2.4,6.96,14.832,16.8,0.0,0.0,0.0,0.0,0.0,0.0007024,0.0095,0.107
2843421,Menderavirus,4,0.9153,0.007,0.0861,0.0028,0.0287,-8.9606,0.4103,0.0,0.0,0.0,0.0,19,0,0.0,0.0,0.0,0.0,1,1.0,1.0,7.5,15.25,18.25,19.0,0.0,0.0,0.0,0.0,0.0,2.012e-05,0.0028,0.0287
2948660,Chaovirus,4,0.9153,0.0066,0.071,0.016,0.1666,-8.9449,0.5737,0.0,0.0,0.0,0.0,8,0,0.0,0.0,0.0,0.0,72,1.0,1.127,1.285,2.96,6.704,7.64,0.0,0.0,0.0,0.0,0.0,0.001371,0.016,0.1666
2948870,Pormufvirus,4,0.9153,0.0066,0.0736,0.012,0.1303,-8.9476,0.5478,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0,75,1.0,1.0,1.22,1.58,1.916,2.0,0.0,0.0,0.0,0.0,0.0,0.002128,0.012,0.1303
2003394,Alphaendornavirus,4,0.9153,0.0084,0.1107,0.0193,0.2047,-8.9365,0.6624,0.0,0.0,0.0,0.0,128,0,0.0,0.0,0.0,0.0,393,1.0,1.0,1.5,5.4,13.56,15.6,0.0,0.0,0.0,0.0,0.0,0.02679,0.0193,0.2047
2811091,Cotonvirus japonicus,4,0.9153,0.0053,0.0602,0.0069,0.0798,-8.9682,0.3341,0.0,0.0,0.0,0.0,8,0,0.0,0.0,0.0,0.0,22,1.0,1.375,1.5,3.125,7.025,8.0,0.0,0.0,0.0,0.0,0.0,1.527e-05,0.0069,0.0798
1266,Sarcina,4,0.9153,0.0028,0.0287,0.0085,0.0907,-8.9684,0.3305,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.46e-06,0.0085,0.0907
3045815,Trichothermofontia,4,0.9153,0.0034,0.038,0.0087,0.0966,-8.9702,0.312,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,32,1.0,1.0,1.25,2.018,3.259,3.57,0.0,0.0,0.0,0.0,0.0,7.375e-06,0.008,0.089
223785,Hydrogenimonas,4,0.9153,0.0032,0.0337,0.0062,0.074,-8.9711,0.3046,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,13,1.0,1.0,1.0,1.25,1.85,2.0,0.0,0.0,0.0,0.0,0.0,5.818e-06,0.006,0.0735
1193324,Alkalitalea,4,0.9153,0.0032,0.0337,0.0069,0.0754,-8.9725,0.2872,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,9,1.0,1.0,1.165,1.343,1.372,1.38,0.0,0.0,0.0,0.0,0.0,1.972e-06,0.0067,0.072
2910986,Paradesulfovibrio (ex Waite et al. 2020),4,0.9153,0.0041,0.0454,0.0079,0.0914,-8.9703,0.3129,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,25,1.0,1.0,1.75,3.375,5.475,6.0,0.0,0.0,0.0,0.0,0.0,7.739e-06,0.0072,0.0881
2302,Thermoplasma,4,0.9153,0.0051,0.0585,0.0045,0.0487,-8.9714,0.2981,0.0,0.0,0.0,0.0,6,0,0.0,0.0,0.0,0.0,3,1.0,2.5,4.0,5.082,5.28,5.33,0.0,0.0,0.0,0.0,0.0,1.924e-06,0.0031,0.0327
2969597,Yangshan Harbor Nitrososphaeria virus,4,0.9153,0.0034,0.038,0.0063,0.0662,-8.9596,0.4212,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,6,1.0,1.562,1.875,2.375,3.275,3.5,0.0,0.0,0.0,0.0,0.0,4.079e-05,0.0063,0.0662
53572,Deferribacter,4,0.9153,0.0043,0.048,0.0083,0.0881,-8.9684,0.3297,0.0,0.0,0.0,0.0,5,0,0.0,0.0,0.0,0.0,14,1.0,1.0,1.165,1.498,1.899,2.0,0.0,0.0,0.0,0.0,0.0,5.619e-06,0.0079,0.0829
2360,Bathymodiolus thermophilus thioautotrophic gill symbiont,4,0.9153,0.0028,0.0287,0.006,0.068,-8.9714,0.3003,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,9,1.0,1.0,1.0,1.417,2.419,2.67,0.0,0.0,0.0,0.0,0.0,3.737e-06,0.0056,0.0634
10358,Cytomegalovirus,4,0.9153,0.0114,0.138,0.0242,0.279,-8.9428,0.6091,0.0,0.0,0.0,0.0,222,0,0.0,0.0,0.0,0.0,16537,1.0,1.0,1.125,1.25,1.25,1.25,0.0,0.0,0.0,0.0,0.0,0.07257,0.0242,0.279
369400,Flaviramulus,4,0.9153,0.0049,0.0561,0.0076,0.0854,-8.9708,0.3069,0.0,0.0,0.0,0.0,6,0,0.0,0.0,0.0,0.0,13,1.0,1.0,1.5,2.2,2.68,2.7999999999999994,0.0,0.0,0.0,0.0,0.0,3.802e-06,0.0069,0.0774
2025333,Rosellinia necatrix partitivirus 8,4,0.9153,0.0028,0.0287,0.0059,0.0674,-8.9466,0.5569,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,13,1.0,1.0,1.0,4.875,14.175,16.5,0.0,0.0,0.0,0.0,0.0,0.002751,0.0059,0.0674
2899790,Mergibacter,4,0.9153,0.0051,0.0563,0.0101,0.1149,-8.9671,0.3465,0.0,0.0,0.0,0.0,6,0,0.0,0.0,0.0,0.0,82,1.0,1.0,1.03,1.51,2.59,2.86,0.0,0.0,0.0,0.0,0.0,2.888e-05,0.0097,0.1113
2837502,Ectobacillus,4,0.9153,0.0049,0.0561,0.0099,0.1112,-8.9684,0.3319,0.0,0.0,0.0,0.0,6,0,0.0,0.0,0.0,0.0,59,1.0,1.052,1.37,1.94,2.588,2.75,0.0,0.0,0.0,0.0,0.0,1.561e-05,0.0092,0.1053
1502725,Effusibacillus,4,0.9153,0.0086,0.1204,0.011,0.1339,-8.967,0.3513,0.0,0.0,0.0,0.0,240,0,0.0,0.0,0.0,0.0,259,1.5,1.627,3.19,7.207,13.201,14.7,0.0,0.0,0.0,0.0,0.0,7.671e-05,0.0087,0.104
648802,Rummeliibacillus,4,0.9153,0.0032,0.0337,0.007,0.0757,-8.9687,0.3266,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.888e-06,0.007,0.0757
169682,Myohalovirus,4,0.9153,0.0064,0.0708,0.0154,0.1733,-8.9459,0.5679,0.0,0.0,0.0,0.0,8,0,0.0,0.0,0.0,0.0,350,1.0,1.0,1.0,1.75,3.55,4.0,0.0,0.0,0.0,0.0,0.0,0.006345,0.0154,0.1733
675845,Emaravirus,4,0.9153,0.0065,0.0722,0.0095,0.1025,-8.9487,0.5344,0.0,0.0,0.0,0.0,9,0,0.0,0.0,0.0,0.0,18,1.1675,1.289,1.404,1.577,1.815,1.875,0.0,0.0,0.0,0.0,0.0,0.0009172,0.0095,0.1025
5712,Bodo,4,0.9153,0.0036,0.038,0.012,0.1255,-8.975,0.2606,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,32,1.0,1.0,1.045,1.318,1.863,2.0,0.0,0.0,0.0,0.0,0.0,8.911e-07,0.0116,0.1223
2689589,Staphylospora,4,0.9153,0.0052,0.0651,0.0078,0.0838,-8.9694,0.3199,0.0,0.0,0.0,0.0,15,0,0.0,0.0,0.0,0.0,12,1.0,1.188,2.29,7.398,17.159,19.6,0.0,0.0,0.0,0.0,0.0,4.441e-06,0.0061,0.0664
3065395,Thermocoleostomius,4,0.9153,0.005,0.0613,0.0095,0.1084,-8.9707,0.3097,0.0,0.0,0.0,0.0,12,0,0.0,0.0,0.0,0.0,51,1.0,1.0,1.2,1.452,1.579,1.61,0.0,0.0,0.0,0.0,0.0,8.911e-06,0.0091,0.1038
548688,Percavirus,4,0.9153,0.0038,0.0419,0.0056,0.0648,-8.962,0.3969,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,11,1.0,1.0,1.0,1.108,1.368,1.4333333333333333,0.0,0.0,0.0,0.0,0.0,3.678e-05,0.0056,0.0648
1406885,Aliiglaciecola,4,0.9153,0.0052,0.0605,0.0081,0.0888,-8.971,0.3044,0.0,0.0,0.0,0.0,6,0,0.0,0.0,0.0,0.0,18,1.0,1.0,1.335,1.78,2.044,2.11,0.0,0.0,0.0,0.0,0.0,4.223e-06,0.0075,0.0819
2042066,Paraphotobacterium,4,0.9153,0.0043,0.0519,0.006,0.0718,-8.9717,0.2983,0.0,0.0,0.0,0.0,8,0,0.0,0.0,0.0,0.0,10,1.0,1.0,1.165,1.473,1.814,1.9,0.0,0.0,0.0,0.0,0.0,3.996e-06,0.0056,0.066
2066071,Bacterioplanoides,4,0.9153,0.0074,0.0853,0.0109,0.1139,-8.9672,0.3412,0.0,0.0,0.0,0.0,23,0,0.0,0.0,0.0,0.0,17,1.0,1.218,1.8,6.357,16.071,18.5,0.0,0.0,0.0,0.0,0.0,4.423e-06,0.0091,0.0973
1235283,Abyssogena phaseoliformis symbiont OG214,4,0.9153,0.0038,0.0419,0.0068,0.0719,-8.9674,0.3397,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,7,1.0,1.75,2.0,2.035,2.119,2.14,0.0,0.0,0.0,0.0,0.0,5.623e-06,0.006,0.063
227388,Thermodesulfobium,4,0.9153,0.0036,0.038,0.0044,0.0485,-8.9726,0.2864,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.754e-06,0.0044,0.0485
200903,Paraliobacillus,4,0.9153,0.0041,0.0452,0.0058,0.0633,-8.9729,0.2826,0.0,0.0,0.0,0.0,4,0,0.0,0.0,0.0,0.0,7,1.0,1.427,1.785,2.125,2.425,2.5,0.0,0.0,0.0,0.0,0.0,1.943e-06,0.0052,0.0571
2192,Methanocorpusculum,4,0.9153,0.0038,0.0419,0.0079,0.0836,-8.9676,0.3381,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,9,1.0,1.0,2.25,3.958,5.055,5.33,0.0,0.0,0.0,0.0,0.0,5.054e-06,0.0067,0.0712
2905569,Hangzhou scotinophara lurida lispivirus 1,4,0.9153,0.0028,0.0287,0.0038,0.0419,-8.9536,0.4838,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0002255,0.0038,0.0419
1147042,Staphylococcus phage StB12,4,0.9153,0.0071,0.0876,0.0179,0.1913,-8.941,0.6166,0.0,0.0,0.0,0.0,21,0,0.0,0.0,0.0,0.0,506,1.0,1.0,1.195,6.367,18.313,21.3,0.0,0.0,0.0,0.0,0.0,0.01617,0.0179,0.1913
1682492,Candidatus Tachikawaea,4,0.9153,0.0034,0.038,0.0055,0.0609,-8.9669,0.3455,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,7,1.0,1.0,1.0,1.083,1.28,1.33,0.0,0.0,0.0,0.0,0.0,1.016e-05,0.0054,0.0599
1562,Desulfotomaculum,3,0.6865,0.0021,0.0249,0.0103,0.1278,-8.9721,0.3371,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,90,1.13,1.175,1.22,1.235,1.247,1.25,0.0,0.0,0.0,0.0,0.0,3.372e-05,0.0101,0.125
843,Wolinella,3,0.6865,0.0036,0.0432,0.0111,0.1352,-8.9705,0.3554,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,85,1.0,1.495,1.99,2.215,2.395,2.44,0.0,0.0,0.0,0.0,0.0,4.117e-05,0.0104,0.126
2270,Thermoproteus,3,0.6865,0.0025,0.0305,0.0047,0.0573,-8.9775,0.2718,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,5,1.0,1.0,1.0,1.5,1.9,2.0,0.0,0.0,0.0,0.0,0.0,2.604e-06,0.0044,0.0537
